,link,general_rate,nb_ratings,reviews_count_1_star,reviews_count_2_stars,reviews_count_3_stars,reviews_count_4_stars,reviews_count_5_stars,reviews
69,https://freeglisse.com/fr/ski-occasion-adulte-all-mountain/14171-ski-occasion-dynastar-legend-x-80-fixations.html,5/5,1.0,0,0,0,0,1,['Conforme à mes attentes']
70,https://freeglisse.com/fr/ski-occasion-freestyle/16555-ski-occasion-elan-sling-shot-fixations.html,4.5/5,2.0,0,0,0,1,1,"['RAS \r\n\r\nQuelques accros sur le dessus et semelles nickelles', 'Parfait']"
71,https://freeglisse.com/fr/ski-occasion-freestyle/17827-ski-occasion-volkl-alley-fixations.html,4/5,1.0,0,0,0,1,0,['Produit conforme à la photo et la description ( ce n’est pas du neuf).\r\nLes renseignements sur l’utilisateur (taille de pied et poids)  bien pris en compte.']
72,https://freeglisse.com/fr/ski-occasion-adulte-loisir/18700-ski-occasion-dynastar-legend-75-r-fixations.html,,,0,0,0,0,0,[]
73,https://freeglisse.com/fr/ski-occasion-junior-performance/15523-ski-occasion-junior-fischer-rc4-race-fixations.html,,,0,0,0,0,0,[]
74,https://freeglisse.com/fr/ski-occasion-femme-loisir/18545-ski-occasion-blizzard-elevate-77-fixations.html,,,0,0,0,0,0,[]
75,https://freeglisse.com/fr/ski-occasion-adulte-all-mountain/14637-ski-occasion-atomic-vantage-86c-fixations.html,,,0,0,0,0,0,[]
76,https://freeglisse.com/fr/ski-occasion-freestyle/17827-ski-occasion-volkl-alley-fixations.html,4/5,1.0,0,0,0,1,0,['Produit conforme à la photo et la description ( ce n’est pas du neuf).\r\nLes renseignements sur l’utilisateur (taille de pied et poids)  bien pris en compte.']
77,https://freeglisse.com/fr/ski-occasion-adulte-all-mountain/18598-ski-occasion-elan-amphibio-84-ti-fixations.html,,,0,0,0,0,0,[]
78,https://freeglisse.com/fr/ski-occasion-adulte-performance/10713-ski-occasion-rossignol-9-gs-worldcup-ti-fixations.html,,,0,0,0,0,0,[]
79,https://freeglisse.com/fr/ski-occasion-junior-performance/14184-ski-occasion-junior-elan-race-rc-waveflex-fixations.html,5/5,2.0,0,0,0,0,2,"['Pas nouveau mais bonne condition.', 'pas encore essayé - aspect visuel bon']"
80,https://freeglisse.com/fr/ski-occasion-femme-all-mountain/18649-ski-occasion-fischer-my-pro-mt-80-fixations.html,,,0,0,0,0,0,[]
81,https://freeglisse.com/fr/ski-occasion-femme-all-mountain/10686-ski-occasion-scott-luna-fixations.html,,,0,0,0,0,0,[]
82,https://freeglisse.com/fr/ski-occasion-adulte-performance/18363-ski-occasion-lacroix-pure-fixations.html,4/5,1.0,0,0,0,1,0,['État en rapport avec description \r\nPas encore essayés']
